2641,(house 787),Tameside,(house 787),Tameside,2
1574,(house 1186),Rochdale,(place 1231),Oldham,15
2471,(house 514),Manchester,(place 1228),Manchester,15
2270,(house 525),Manchester,(place 1225),Tameside,15
1890,(place 1228),Manchester,(place 1228),Manchester,2
2267,(place 1226),Salford,(place 1226),Salford,2
2082,(house 836),Salford,(place 1227),Bury,15
2628,(place 1225),Tameside,(house 721),Tameside,8
2203,(place 1225),Tameside,(place 1225),Tameside,2
2677,(place 1225),Tameside,(house 730),Tameside,8
2380,(house 228),Manchester,(place 1231),Oldham,15
1591,(house 1170),Rochdale,(place 1231),Oldham,15
2434,(house 534),Manchester,(place 1231),Oldham,15
2640,(house 695),Tameside,(house 695),Tameside,2
1696,(place 1226),Salford,(place 1226),Salford,2
2226,(place 1225),Tameside,(place 1225),Tameside,2
2460,(house 289),Manchester,(place 1225),Tameside,15
2612,(place 1225),Tameside,(place 1225),Tameside,2
1640,(place 1226),Salford,(place 1226),Salford,2
2658,(place 1225),Tameside,(house 754),Tameside,8
1901,(place 1228),Manchester,(place 1228),Manchester,2
2473,(house 435),Manchester,(place 1225),Tameside,15
1691,(house 183),Bury,(house 183),Bury,2
2361,(place 1225),Tameside,(place 1225),Tameside,2
2533,(place 1225),Tameside,(house 708),Tameside,9
2591,(place 1225),Tameside,(house 775),Tameside,8
2213,(house 473),Manchester,(place 1225),Tameside,16
2598,(house 792),Tameside,(place 1225),Tameside,16
2270,(place 1225),Tameside,(place 1225),Tameside,2
2474,(house 364),Manchester,(place 1228),Manchester,16
2690,(place 1225),Tameside,(house 700),Tameside,9
2664,(place 1230),Rochdale,(place 1230),Rochdale,2
2429,(house 285),Manchester,(place 1229),Trafford,16
2203,(place 1225),Tameside,(place 1225),Tameside,2
2693,(place 1225),Tameside,(house 708),Tameside,9
1405,(house 647),Oldham,(place 1230),Rochdale,16
2677,(house 730),Tameside,(house 730),Tameside,2
1857,(house 1052),Trafford,(place 1226),Salford,16
2362,(house 285),Manchester,(place 1229),Trafford,16
1400,(house 647),Oldham,(place 1230),Rochdale,16
2633,(place 1225),Tameside,(house 762),Tameside,9
1670,(place 1226),Salford,(house 209),Bury,9
1624,(place 1226),Salford,(house 197),Bury,9
2580,(house 743),Tameside,(place 1225),Tameside,16
1392,(house 647),Oldham,(place 1230),Rochdale,16
2528,(place 1225),Tameside,(house 789),Tameside,9
2616,(place 1225),Tameside,(house 700),Tameside,9
2689,(place 1225),Tameside,(house 679),Tameside,9
2639,(house 792),Tameside,(place 1225),Tameside,16
2201,(house 444),Manchester,(place 1226),Salford,16
1828,(house 1052),Trafford,(place 1226),Salford,16
2021,(house 896),Salford,(place 1226),Salford,16
2629,(place 1225),Tameside,(house 729),Tameside,9
2275,(house 498),Manchester,(place 1225),Tameside,16
2499,(house 246),Manchester,(place 1225),Tameside,16
2467,(house 365),Manchester,(place 1225),Tameside,16
1361,(house 619),Oldham,(place 1230),Rochdale,16
2628,(house 721),Tameside,(house 721),Tameside,2
2017,(place 1226),Salford,(place 1227),Bury,11
2433,(house 498),Manchester,(place 1225),Tameside,16
1607,(house 108),Bury,(place 1226),Salford,16
2658,(house 754),Tameside,(house 754),Tameside,2
2473,(place 1225),Tameside,(place 1225),Tameside,2
1488,(house 1119),Rochdale,(place 1231),Oldham,16
2372,(house 498),Manchester,(place 1225),Tameside,16
2620,(place 1225),Tameside,(place 1225),Tameside,2
2318,(place 1225),Tameside,(place 1225),Tameside,2
1248,(house 559),Oldham,(place 1226),Salford,16
2267,(place 1226),Salford,(place 1226),Salford,2
1566,(house 1167),Rochdale,(place 1231),Oldham,16
2082,(place 1227),Bury,(place 1227),Bury,2
1285,(place 1225),Tameside,(house 545),Oldham,9
2521,(place 1225),Tameside,(house 729),Tameside,9
2641,(house 787),Tameside,(house 787),Tameside,2
1481,(place 1230),Rochdale,(house 1204),Rochdale,9
2571,(place 1225),Tameside,(house 780),Tameside,8
2655,(place 1225),Tameside,(house 758),Tameside,9
2473,(place 1225),Tameside,(place 1225),Tameside,2
1400,(place 1230),Rochdale,(place 1230),Rochdale,2
2548,(place 1225),Tameside,(house 798),Tameside,9
2318,(place 1225),Tameside,(place 1225),Tameside,2
1723,(house 170),Bury,(place 1227),Bury,17
2581,(house 791),Tameside,(place 1225),Tameside,17
2672,(house 711),Tameside,(place 1225),Tameside,17
2677,(house 730),Tameside,(house 730),Tameside,2
2528,(house 789),Tameside,(house 789),Tameside,2
2162,(house 376),Manchester,(place 1225),Tameside,17
2270,(place 1225),Tameside,(place 1225),Tameside,2
1850,(house 991),Trafford,(place 1229),Trafford,17
2365,(house 228),Manchester,(place 1231),Oldham,17
2499,(place 1225),Tameside,(place 1225),Tameside,2
2689,(house 679),Tameside,(house 679),Tameside,2
2690,(house 700),Tameside,(house 700),Tameside,2
2616,(house 700),Tameside,(house 700),Tameside,2
2587,(place 1225),Tameside,(house 679),Tameside,9
2213,(place 1225),Tameside,(place 1225),Tameside,2
2307,(house 259),Manchester,(place 1226),Salford,17
2372,(place 1225),Tameside,(place 1225),Tameside,2
2591,(house 775),Tameside,(house 775),Tameside,2
2478,(house 502),Manchester,(place 1225),Tameside,17
2433,(place 1225),Tameside,(place 1225),Tameside,2
2658,(house 754),Tameside,(house 754),Tameside,2
2620,(place 1225),Tameside,(place 1225),Tameside,2
1361,(place 1230),Rochdale,(place 1230),Rochdale,2
2271,(house 275),Manchester,(place 1228),Manchester,17
2310,(house 400),Manchester,(place 1229),Trafford,17
2426,(house 502),Manchester,(place 1225),Tameside,17
2467,(place 1225),Tameside,(place 1225),Tameside,2
2251,(house 429),Manchester,(place 1225),Tameside,17
2559,(place 1225),Tameside,(house 810),Tameside,10
1977,(place 1226),Salford,(house 924),Salford,10
1613,(house 121),Bury,(place 1227),Bury,7
2692,(place 1225),Tameside,(house 703),Tameside,10
2703,(house 687),Tameside,(place 1230),Rochdale,18
2162,(place 1225),Tameside,(place 1225),Tameside,2
2473,(place 1225),Tameside,(place 1225),Tameside,2
2596,(place 1225),Tameside,(house 777),Tameside,9
2433,(place 1225),Tameside,(place 1225),Tameside,2
2325,(house 239),Manchester,(place 1225),Tameside,18
1327,(house 624),Oldham,(place 1231),Oldham,18
1700,(house 150),Bury,(place 1227),Bury,18
